Date,total_revenue,total_quantity,transaction_count,unique_customers,avg_order_value,revenue_ma_7d,revenue_std_7d,qty_ma_7d,revenue_ma_14d,revenue_std_14d,qty_ma_14d,revenue_ma_30d,revenue_std_30d,qty_ma_30d,revenue_lag_1d,revenue_lag_7d,revenue_lag_14d,day_of_week,is_weekend,month,week_of_year,revenue_diff_1,revenue_diff_7
2010-12-13,27578.34,15309.0,64.0,59.0,430.9115625,34313.92428571429,11314.701740073817,16595.428571428572,37785.85785714286,12868.642958666958,19769.42857142857,42012.78703333333,14010.00786814803,22607.2,17102.35,31361.28,28828.04,0,0,12,50,10475.990000000002,-3430.9900000000016
2010-12-14,29235.13,17707.0,81.0,73.0,360.92753086419754,34060.467142857146,11420.442031298877,16822.85714285714,37936.57,12745.95592200793,19870.64285714286,41220.18436666667,14038.79101006139,22104.733333333334,27578.34,31009.33,27125.16,1,0,12,50,1656.7900000000009,-24495.829999999998
2010-12-15,30251.47,18388.0,70.0,66.0,432.1638571428572,30706.25428571428,7431.733085175772,16677.714285714286,35579.87642857143,10571.19110666896,18581.64285714286,39776.0357,12766.326120625434,21603.466666666667,29235.13,53730.96,63245.18,2,0,12,50,1016.3400000000001,-8842.729999999996
2010-12-16,48791.87,29711.0,113.0,98.0,431.78646017699117,32091.63571428572,9786.732774836702,17851.14285714286,35507.42214285714,10469.167926091848,18943.14285714286,39412.011033333336,12326.36122509483,21486.6,30251.47,39094.2,49806.23,3,0,12,50,18540.4,10597.96
2010-12-17,19966.36,11395.0,55.0,51.0,363.02472727272726,29487.7,10303.73736156616,16995.714285714286,33634.12714285714,10752.709358251152,18034.64285714286,38871.98136666666,12818.483636200224,21198.93333333333,48791.87,38193.91,46192.49,4,0,12,50,-28825.510000000002,-13522.019999999997
2010-12-18,0.0,0.0,0.0,0.0,0.0,29487.7,10303.73736156616,16995.714285714286,33634.12714285714,10752.709358251152,18034.64285714286,38871.98136666666,12818.483636200224,21198.93333333333,48791.87,38193.91,46192.49,5,1,12,50,-19966.36,0.0
2010-12-19,7292.95,3674.0,18.0,17.0,405.1638888888889,25745.495714285717,13010.091329328285,15245.285714285714,30783.79714285714,12086.926047679932,16077.285714285714,38183.9227,13931.483489663226,20772.666666666668,19966.36,33488.38,47197.57,6,1,12,50,7292.95,-9809.399999999998
2010-12-20,19599.06,13419.0,50.0,41.0,391.9812,26102.16857142857,12765.5725413257,15657.57142857143,30478.256428571425,12326.648967205852,16193.07142857143,37405.09003333333,14303.183784661242,20495.3,7292.95,17102.35,23876.63,0,0,12,51,12306.11,-7979.279999999999
2010-12-21,15929.16,11062.0,27.0,23.0,589.9688888888888,24438.0,13289.619231540626,15050.857142857143,29375.962142857144,12917.451851772046,15823.142857142857,35809.767366666674,13922.956237223678,19618.1,19599.06,27578.34,31361.28,1,0,12,51,-3669.9000000000015,-13305.970000000001
2010-12-22,4886.52,3074.0,14.0,13.0,349.0371428571429,20959.62714285714,14912.177606106305,12960.42857142857,27510.047142857144,14458.187069422716,14891.642857142857,34448.426666666666,14883.357991205758,18809.666666666668,15929.16,29235.13,31009.33,2,0,12,51,-11042.64,-25364.95
2010-12-23,5644.77,3220.0,17.0,15.0,332.0452941176471,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,3,0,12,51,758.25,-43147.100000000006
2010-12-24,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,4,0,12,51,-5644.77,-19966.36
2010-12-25,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,5,1,12,51,0.0,0.0
2010-12-26,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,6,1,12,51,0.0,-7292.95
2010-12-27,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,0,0,12,52,0.0,-19599.06
2010-12-28,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,1,0,12,52,0.0,-15929.16
2010-12-29,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,2,0,12,52,0.0,-4886.52
2010-12-30,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,3,0,12,52,0.0,-5644.77
2010-12-31,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,4,0,12,52,0.0,0.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,5,1,1,52,0.0,0.0
2011-01-02,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,6,1,1,52,0.0,0.0
2011-01-03,0.0,0.0,0.0,0.0,0.0,17444.384285714284,15253.12112841051,10793.57142857143,24075.31928571428,13424.7198809988,13735.642857142857,33400.753333333334,15771.798634473758,18271.9,4886.52,30251.47,53730.96,0,0,1,1,0.0,0.0
2011-01-04,12105.11,6950.0,35.0,34.0,345.86028571428574,12203.418571428572,6448.709986117289,7542.0,22147.527142857147,13034.245212196543,12696.57142857143,32470.943000000003,16186.163672279532,17707.166666666668,5644.77,48791.87,39094.2,1,0,1,1,12105.11,12105.11
2011-01-05,28799.43,18369.0,48.0,45.0,599.988125,13465.285714285714,8694.187117652986,8538.285714285714,21476.492857142857,12369.464629662376,12767.0,32362.389000000003,16199.95667377036,17719.966666666667,12105.11,19966.36,38193.91,2,0,1,1,16694.32,28799.43
2011-01-06,34343.79,21534.0,46.0,45.0,746.6041304347826,17329.69142857143,11156.553606043197,11089.714285714286,21537.59357142857,12435.300728744043,13167.5,32449.686,16203.458762252514,17874.5,28799.43,7292.95,33488.38,3,0,1,1,5544.360000000001,34343.79
2011-01-07,23797.79,15122.0,47.0,45.0,506.33595744680855,17929.510000000002,11408.914054175702,11333.0,22015.839285714286,12380.23297798209,13495.285714285714,31582.767333333333,15936.403774027156,17547.933333333334,34343.79,19599.06,17102.35,4,0,1,1,-10546.0,23797.79
2011-01-08,0.0,0.0,0.0,0.0,0.0,17929.510000000002,11408.914054175702,11333.0,22015.839285714286,12380.23297798209,13495.285714285714,31582.767333333333,15936.403774027156,17547.933333333334,34343.79,19599.06,17102.35,5,1,1,1,-23797.79,0.0
2011-01-09,15590.68,8125.0,48.0,48.0,324.80583333333334,17881.155714285716,11419.517488793608,10913.42857142857,21159.577857142856,12380.471217675664,12982.142857142857,30731.17,16090.023007415237,17007.566666666666,23797.79,15929.16,27578.34,6,1,1,1,15590.68,15590.68
2011-01-10,15330.83,9380.0,34.0,32.0,450.9067647058823,19373.2,10037.36775678271,11814.285714285714,20166.41357142857,12239.719024629258,12387.357142857143,28979.83233333333,14708.157873809629,16089.966666666667,15590.68,4886.52,29235.13,0,0,1,2,-259.85000000000036,15330.83
2011-01-11,60243.73,26072.0,53.0,47.0,1136.6741509433964,27173.05142857143,16636.101130627998,15078.857142857143,22308.71785714286,16143.037949808488,12936.214285714286,30027.022,15776.540204220815,16465.8,15330.83,5644.77,30251.47,1,0,1,2,44912.9,48138.62
2011-01-12,17124.74,7883.0,42.0,42.0,407.7319047619048,27890.14142857143,15973.338944237115,15212.142857142857,20046.78,14254.977441268626,11377.07142857143,29693.674666666662,15944.72333866204,16185.566666666668,60243.73,12105.11,48791.87,2,0,1,2,-43118.990000000005,-11674.689999999999
2011-01-13,15159.46,8309.0,41.0,41.0,369.7429268292683,25941.574285714283,16661.084342077793,13775.0,19703.43,14314.828095786675,11156.642857142857,28090.81733333333,14833.85829429462,15248.066666666668,17124.74,28799.43,19966.36,3,0,1,2,-1965.2800000000025,-19184.33
2011-01-14,39509.7,21098.0,38.0,37.0,1039.728947368421,26679.56142857143,17200.943869698414,13712.714285714286,22004.62642857143,14749.22994547206,12401.214285714286,27747.599666666665,14427.649446559317,15129.666666666666,15159.46,34343.79,7292.95,4,0,1,2,24350.239999999998,15711.909999999996
2011-01-15,0.0,0.0,0.0,0.0,0.0,26679.56142857143,17200.943869698414,13712.714285714286,22004.62642857143,14749.22994547206,12401.214285714286,27747.599666666665,14427.649446559317,15129.666666666666,15159.46,34343.79,7292.95,5,1,1,2,-39509.7,0.0
2011-01-16,6976.39,4086.0,25.0,22.0,279.0556,24276.50428571429,18773.75114535087,12136.142857142857,21103.007142857143,15283.720573510416,11734.57142857143,26440.39633333333,14475.33067098796,14462.066666666668,39509.7,23797.79,19599.06,6,1,1,2,6976.39,-8614.29
2011-01-17,16527.05,8692.0,46.0,45.0,359.2836956521739,24410.271428571432,18704.75712695344,12217.142857142857,21145.713571428576,15268.979728062855,11565.285714285714,25418.04566666667,14035.151551736752,13715.9,6976.39,15590.68,15929.16,0,0,1,3,9550.66,1196.2199999999993
2011-01-18,87559.21,80605.0,32.0,31.0,2736.2253125,34728.61142857144,29606.538800924514,22392.14285714286,27050.90571428572,22683.500710064996,17103.214285714286,27540.798333333336,18038.794276222085,16009.466666666667,16527.05,15330.83,4886.52,1,0,1,3,71032.16,27315.480000000003
2011-01-19,21586.78,15869.0,33.0,33.0,654.1448484848485,29206.19,27590.727087083706,20934.571428571428,28189.620714285717,21913.319229868637,18006.714285714286,27214.98166666667,18055.67484428708,15997.066666666668,87559.21,60243.73,5644.77,2,0,1,3,-65972.43000000001,4462.039999999997
2011-01-20,15197.08,8171.0,34.0,30.0,446.9729411764706,28930.81,27740.620688328778,20975.714285714286,28410.47571428572,21753.74066501905,18093.92857142857,26687.906666666662,18171.513390300526,15732.266666666666,21586.78,17124.74,12105.11,3,0,1,3,-6389.699999999999,37.6200000000008
2011-01-21,24276.01,12694.0,34.0,32.0,714.0002941176471,30233.17428571429,27194.963474054588,21602.14285714286,28087.37428571429,21781.094529632,17688.571428571428,25706.075,17441.017624151915,15508.6,15197.08,15159.46,28799.43,4,0,1,3,9078.929999999998,-15233.689999999999
2011-01-22,0.0,0.0,0.0,0.0,0.0,30233.17428571429,27194.963474054588,21602.14285714286,28087.37428571429,21781.094529632,17688.571428571428,25706.075,17441.017624151915,15508.6,15197.08,15159.46,28799.43,5,1,1,3,-24276.01,0.0
2011-01-23,10306.1,5200.0,27.0,27.0,381.7074074074074,26061.231428571427,27768.671916294134,19331.0,26370.39642857143,22193.498393034155,16521.85714285714,24746.471666666668,17470.93740401768,14965.366666666669,24276.01,39509.7,34343.79,6,1,1,3,10306.1,3329.71
2011-01-24,17601.87,9587.0,44.0,43.0,400.04249999999996,27579.15714285714,26825.96930238667,20116.85714285714,25927.83071428572,22310.21579062053,16126.5,24060.070333333333,17328.323725576058,14705.5,10306.1,6976.39,23797.79,0,0,1,4,7295.769999999999,1074.8199999999997
2011-01-25,23994.38,14443.0,59.0,57.0,406.68440677966106,28645.91857142857,26459.18702871744,20938.42857142857,26528.095,22122.963318530423,16577.785714285714,23743.603666666662,17236.64905481671,14656.033333333333,17601.87,16527.05,15590.68,1,0,1,4,6392.510000000002,-63564.83
2011-01-26,17424.45,10418.0,53.0,49.0,328.7632075471698,18626.667142857143,5049.4079678241,10911.714285714286,26677.63928571429,22048.401473206268,16651.928571428572,23754.340333333337,17232.469396007884,14652.2,23994.38,87559.21,15330.83,2,0,1,4,-6569.93,-4162.329999999998
2011-01-27,22050.49,10902.0,50.0,50.0,441.00980000000004,18692.911428571428,5097.527205183181,10202.142857142857,23949.55071428572,19826.651877888427,15568.357142857143,23570.07866666667,17219.719654792483,14505.3,17424.45,21586.78,60243.73,3,0,1,4,4626.040000000001,6853.410000000002
2011-01-28,17247.2,9164.0,37.0,36.0,466.14054054054054,18985.785714285717,4918.968699036102,10344.0,23958.29785714286,19823.436039905744,15659.857142857143,23170.481000000003,17222.81890887351,14220.533333333333,22050.49,15197.08,17124.74,4,0,1,4,-4803.290000000001,-7028.809999999998
2011-01-29,0.0,0.0,0.0,0.0,0.0,18985.785714285717,4918.968699036102,10344.0,23958.29785714286,19823.436039905744,15659.857142857143,23170.481000000003,17222.81890887351,14220.533333333333,22050.49,15197.08,17124.74,5,1,1,4,-17247.2,0.0
2011-01-30,6542.61,3383.0,24.0,22.0,272.60875,16452.442857142858,6152.220263356872,9013.857142857143,23342.808571428573,20246.88973382289,15308.0,22380.185666666664,17429.412251179627,13720.366666666669,17247.2,24276.01,15159.46,6,1,1,4,6542.61,-3763.4900000000007
2011-01-31,18806.43,12417.0,57.0,50.0,329.9373684210526,17666.77571428571,5545.87504290023,10044.857142857143,21864.00357142857,19724.583106648974,14687.92857142857,21380.671,16707.39223589829,13143.9,6542.61,10306.1,39509.7,0,0,1,5,12263.82,1204.5600000000013
2011-02-01,26358.7,14995.0,58.0,57.0,454.4603448275862,18917.75142857143,6443.745460024212,10817.42857142857,23248.454285714284,19274.32873960984,15467.142857142857,21593.749,16729.48062192141,13263.9,18806.43,17601.87,6976.39,1,0,2,5,7552.27,2364.3199999999997
2011-02-02,17091.15,8908.0,56.0,55.0,305.19910714285714,17931.575714285715,6053.754354007407,10026.714285714286,23288.747142857144,19259.780971690303,15482.57142857143,21920.355666666663,16535.17725917014,13438.366666666669,26358.7,23994.38,16527.05,2,0,2,5,-9267.55,-333.2999999999993
2011-02-03,22171.9,15427.0,45.0,44.0,492.7088888888889,18609.782857142854,6250.214259388141,10742.285714285714,18618.225,5458.734655151378,10827.0,22006.117,16529.393602958084,13505.3,17091.15,17424.45,87559.21,3,0,2,5,5080.75,121.40999999999985
2011-02-04,18087.96,11254.0,45.0,41.0,401.95466666666664,18043.707142857143,6063.302334272323,10792.57142857143,18368.309285714287,5392.057153759389,10497.357142857143,22078.077,16506.70912106142,13511.7,22171.9,22050.49,21586.78,4,0,2,5,-4083.9400000000023,840.7599999999984
2011-02-05,0.0,0.0,0.0,0.0,0.0,18043.707142857143,6063.302334272323,10792.57142857143,18368.309285714287,5392.057153759389,10497.357142857143,22078.077,16506.70912106142,13511.7,22171.9,22050.49,21586.78,5,1,2,5,-18087.96,0.0
2011-02-06,3439.67,2036.0,11.0,11.0,312.6972727272727,16071.202857142856,8225.872560828562,9774.285714285714,17528.494285714285,6684.6504482775945,10059.142857142857,22029.84866666667,16560.695823360213,13477.1,18087.96,17247.2,15197.08,6,1,2,5,3439.67,-3102.9399999999996
2011-02-07,23382.97,8567.0,38.0,35.0,615.3413157894737,18476.96857142857,7395.311268318325,10514.857142857143,17464.705714285716,6619.250032073423,9764.357142857143,22621.122,16269.619189162406,13655.333333333334,3439.67,6542.61,24276.01,0,0,2,6,19943.300000000003,4576.540000000001
2011-02-08,14153.34,8664.0,38.0,37.0,372.4563157894737,17812.24142857143,7567.870203492923,9978.714285714286,17739.50857142857,6374.531038011167,10011.785714285714,22689.39633333333,16228.21269433862,13712.466666666667,23382.97,18806.43,10306.1,1,0,2,6,-9229.630000000001,-12205.36
2011-02-09,11910.83,6144.0,23.0,22.0,517.8621739130434,15748.26,6777.419910693778,8714.285714285714,17333.005714285715,6562.665516751981,9765.857142857143,22126.443000000003,16301.712642686516,13304.966666666667,14153.34,26358.7,17601.87,2,0,2,6,-2242.51,-5180.3200000000015
2011-02-10,14155.36,11767.0,40.0,39.0,353.884,15328.86142857143,6771.302614725083,9122.714285714286,16630.21857142857,6316.646572952974,9574.714285714286,21453.49533333333,16196.336385514358,12979.4,11910.83,17091.15,23994.38,3,0,2,6,2244.5300000000007,-8016.540000000001
2011-02-11,18579.96,9575.0,38.0,34.0,488.94631578947366,14815.727142857142,6284.936383474826,8286.714285714286,16712.755,6335.344247014641,9514.5,21279.567666666662,16198.309852127231,12794.5,14155.36,22171.9,17424.45,4,0,2,6,4424.5999999999985,492.0
2011-02-12,0.0,0.0,0.0,0.0,0.0,14815.727142857142,6284.936383474826,8286.714285714286,16712.755,6335.344247014641,9514.5,21279.567666666662,16198.309852127231,12794.5,14155.36,22171.9,17424.45,5,1,2,6,-18579.96,0.0
2011-02-13,5645.48,2723.0,20.0,20.0,282.274,13038.23,6931.474160253973,7068.0,15540.968571428572,6774.077401747057,8930.285714285714,20948.061,16419.013761473132,12614.433333333332,18579.96,18087.96,22050.49,6,1,2,6,5645.48,2205.8099999999995
2011-02-14,22999.39,12339.0,36.0,36.0,638.8719444444445,15832.475714285714,6333.899468928837,8539.857142857143,15951.839285714286,7054.180639807765,9157.07142857143,21203.679666666667,16388.211504910036,12713.066666666668,5645.48,3439.67,17247.2,0,0,2,7,17353.91,-383.58000000000175
2011-02-15,37750.62,22082.0,53.0,47.0,712.2758490566039,17884.99714285714,10284.412723166331,10470.57142857143,18180.98285714286,8611.19641690753,10492.714285714286,20453.909333333333,14995.90961625018,12580.066666666668,22999.39,23382.97,6542.61,1,0,2,7,14751.230000000003,23597.280000000002
2011-02-16,23413.97,15729.0,62.0,56.0,377.6446774193549,19207.94428571428,10319.946884441651,11479.857142857143,18510.09285714286,8724.244429778142,10729.285714285714,20663.550333333333,14991.72410960576,12841.6,37750.62,14153.34,18806.43,2,0,2,7,-14336.650000000001,11503.140000000001
2011-02-17,17659.64,12747.0,55.0,50.0,321.0843636363636,20029.202857142856,9861.000050371438,12423.142857142857,17888.731428571427,8426.9672752109,10568.714285714286,20746.889666666662,14967.000557705453,12989.533333333333,23413.97,11910.83,26358.7,3,0,2,7,-5754.330000000002,3504.279999999999
2011-02-18,14438.73,8610.0,35.0,34.0,412.53514285714283,20069.684285714287,9833.410883260714,11972.142857142857,17699.272857142856,8475.952213196573,10547.42857142857,19911.19066666667,14578.113149931298,12573.266666666666,17659.64,14155.36,17091.15,4,0,2,7,-3220.91,-4141.23
2011-02-19,0.0,0.0,0.0,0.0,0.0,20069.684285714287,9833.410883260714,11972.142857142857,17699.272857142856,8475.952213196573,10547.42857142857,19911.19066666667,14578.113149931298,12573.266666666666,17659.64,14155.36,17091.15,5,1,2,7,-14438.73,0.0
2011-02-20,9437.8,5218.0,26.0,26.0,362.9923076923077,18763.661428571428,10638.402391711958,11349.714285714286,16789.69428571429,8640.725720451568,9818.214285714286,19993.237666666668,14509.56996893328,12611.0,14438.73,18579.96,22171.9,6,1,2,7,9437.8,3792.3199999999997
2011-02-21,32724.38,20376.0,33.0,31.0,991.6478787878788,22632.075714285715,9975.93945554487,13871.57142857143,17835.152857142857,9637.805275592473,10469.785714285714,20533.148666666664,14676.53934985938,13000.466666666667,9437.8,5645.48,18087.96,0,0,2,8,23286.58,9724.990000000002
2011-02-22,29116.63,20921.0,50.0,47.0,582.3326000000001,23505.967142857146,10276.87476020436,15097.57142857143,19669.221428571436,9116.693358811535,11818.714285714286,18585.06266666667,7687.776893559323,11011.0,32724.38,22999.39,3439.67,1,0,2,8,-3607.75,-8633.990000000002
2011-02-23,19315.97,12139.0,53.0,49.0,364.4522641509434,20872.445714285717,8162.748967667912,13677.142857142857,19378.721428571436,9053.8332978221,12073.857142857143,18509.369,7668.357568234494,10886.666666666666,29116.63,37750.62,23382.97,2,0,2,8,-9800.66,-4098.0
2011-02-24,21463.94,11558.0,53.0,52.0,404.97999999999996,20593.87,8094.546652428104,13081.285714285714,19900.907142857144,8939.371430903479,12280.57142857143,18718.264333333336,7660.369666961349,10999.566666666668,19315.97,23413.97,14153.34,3,0,2,8,2147.9699999999975,3804.2999999999993
2011-02-25,18377.14,10038.0,45.0,42.0,408.3808888888889,20696.37,8055.647661734075,12694.285714285714,20362.786428571428,8657.387150015646,12558.714285714286,18521.63533333333,7588.159059842796,10911.033333333333,21463.94,17659.64,11910.83,4,0,2,8,-3086.7999999999993,3938.41
2011-02-26,0.0,0.0,0.0,0.0,0.0,20696.37,8055.647661734075,12694.285714285714,20362.786428571428,8657.387150015646,12558.714285714286,18521.63533333333,7588.159059842796,10911.033333333333,21463.94,17659.64,11910.83,5,1,2,8,-18377.14,0.0
2011-02-27,9382.71,4823.0,33.0,31.0,284.32454545454544,19974.08142857143,8893.346710351283,12153.285714285714,20021.882857142857,9007.507558993786,12062.714285714286,18490.855666666663,7624.41878713149,10898.466666666667,18377.14,14438.73,14155.36,6,1,2,8,9382.71,-55.090000000000146
2011-02-28,15026.68,8387.0,51.0,49.0,294.6407843137255,20772.492857142857,7995.321789975612,12606.0,19768.077142857142,9100.839220892229,11977.857142857143,18405.016000000003,7649.2286234674275,10858.466666666667,9382.71,9437.8,18579.96,0,0,2,9,5643.970000000001,-17697.7
2011-03-01,23621.59,11566.0,56.0,52.0,421.81410714285715,19472.094285714287,6284.683978973296,11347.42857142857,21052.085,8176.179818974875,12609.5,18392.58966666667,7640.13287356991,10762.566666666668,15026.68,32724.38,5645.48,1,0,3,9,8594.91,-5495.040000000001
2011-03-02,18666.14,8608.0,42.0,40.0,444.4319047619048,17979.16714285714,4637.064252353951,9588.42857142857,20742.567142857144,8178.8114245770275,12343.0,18433.979333333333,7638.070305325578,10702.233333333334,23621.59,29116.63,22999.39,2,0,3,9,-4955.450000000001,-649.8300000000017
2011-03-03,32818.19,19119.0,47.0,46.0,698.2593617021278,19908.05571428571,7318.691469014818,10585.57142857143,20390.250714285718,7464.879108810906,12131.357142857143,18792.902666666665,8055.465075741832,10976.133333333331,18666.14,19315.97,37750.62,3,0,3,9,14152.050000000003,11354.250000000004
2011-03-04,17302.55,12930.0,45.0,38.0,384.5011111111111,19313.571428571428,7340.225610368935,10781.57142857143,19953.720714285715,7453.13904249901,11931.42857142857,18794.74766666667,8055.105175419316,11101.666666666666,32818.19,21463.94,23413.97,4,0,3,9,-15515.640000000003,-1074.5900000000001
2011-03-05,0.0,0.0,0.0,0.0,0.0,19313.571428571428,7340.225610368935,10781.57142857143,19953.720714285715,7453.13904249901,11931.42857142857,18794.74766666667,8055.105175419316,11101.666666666666,32818.19,21463.94,23413.97,5,1,3,9,-17302.55,0.0
2011-03-06,9951.67,5026.0,26.0,24.0,382.75653846153847,18109.932857142856,8163.950697325339,10065.57142857143,19403.15142857143,7906.545979605364,11379.92857142857,18908.383,7898.831466985213,11156.433333333332,17302.55,18377.14,17659.64,6,1,3,9,9951.67,568.960000000001
2011-03-07,20247.85,11088.0,58.0,49.0,349.1008620689655,19662.09571428571,7204.655324811193,10960.57142857143,19818.08857142857,7777.347368429271,11556.92857142857,18956.430333333334,7902.572996126018,11112.133333333331,9951.67,9382.71,14438.73,0,0,3,10,10296.179999999998,5221.169999999998
2011-03-08,22184.11,13811.0,44.0,41.0,504.1843181818182,20684.58571428572,6940.1900395255925,11735.42857142857,20728.53928571429,7192.814238423592,12170.714285714286,18817.27733333333,7803.872937476786,11072.666666666666,20247.85,15026.68,9437.8,1,0,3,10,1936.260000000002,-1437.4799999999996
2011-03-09,20320.23,11457.0,51.0,47.0,398.4358823529412,20212.96285714286,6818.445458032119,11719.857142857143,19842.52857142857,6311.477999027938,11533.642857142857,18924.91333333333,7801.5125363648385,11157.633333333331,22184.11,23621.59,32724.38,2,0,3,10,-1863.880000000001,1654.0900000000001
2011-03-10,24429.77,15222.0,52.0,46.0,469.8032692307692,21036.33857142857,6947.305944818895,12664.714285714286,19507.75285714286,5892.084577119561,11126.57142857143,19000.175666666662,7844.688362723298,11150.8,20320.23,18666.14,29116.63,3,0,3,10,4109.540000000001,-8388.420000000002
2011-03-11,20894.75,9249.0,48.0,42.0,435.3072916666667,19332.99,4663.485983210598,11254.714285714286,19620.522857142856,5903.229429209409,10920.142857142857,19093.73533333333,7850.169341209613,11083.966666666667,24429.77,32818.19,19315.97,4,0,3,10,-3535.0200000000004,3592.2000000000007
2011-03-12,0.0,0.0,0.0,0.0,0.0,19332.99,4663.485983210598,11254.714285714286,19620.522857142856,5903.229429209409,10920.142857142857,19093.73533333333,7850.169341209613,11083.966666666667,24429.77,32818.19,19315.97,5,1,3,10,-20894.75,0.0
2011-03-13,4117.22,2733.0,16.0,16.0,257.32625,17449.37142857143,7450.385300265755,9798.0,18381.47142857143,7170.914889281666,10289.785714285714,19116.320333333333,7804.42082829121,11107.2,20894.75,17302.55,21463.94,6,1,3,10,4117.22,-5834.45
2011-03-14,25866.33,16729.0,48.0,41.0,538.881875,19722.894285714287,7205.28473115372,11469.857142857143,18916.41357142857,7444.683545825627,10767.714285714286,19199.099,7864.177426742444,11379.266666666666,4117.22,9951.67,18377.14,0,0,3,11,21749.11,5618.480000000003
2011-03-15,14896.28,7918.0,41.0,40.0,363.3239024390244,18958.384285714284,7420.984509286057,11017.0,19310.24,7036.179310861864,10988.785714285714,19223.863666666668,7848.895112620242,11354.4,25866.33,20247.85,9382.71,1,0,3,11,-10970.050000000001,-7287.83
2011-03-16,21715.11,12843.0,50.0,46.0,434.3022,18891.384285714284,7389.055801232677,10878.714285714286,19787.985000000004,6949.492512090121,11307.07142857143,19550.673,7737.216814162562,11577.7,14896.28,22184.11,15026.68,2,0,3,11,6818.83,1394.880000000001
2011-03-17,31976.51,19025.0,56.0,51.0,571.0091071428571,20556.567142857144,8919.622105707474,11959.857142857143,20384.765000000003,7629.489172862583,11839.857142857143,20144.711333333333,7988.735114996902,11819.633333333331,21715.11,20320.23,23621.59,3,0,3,11,10261.399999999998,7546.739999999998
2011-03-18,23334.6,13214.0,52.0,48.0,448.7423076923077,20400.114285714284,8849.692789008566,11673.0,20718.226428571423,7650.588055832085,12168.857142857143,20303.19933333333,8003.771014181684,11940.933333333332,31976.51,24429.77,18666.14,4,0,3,11,-8641.91,2439.8499999999985
2011-03-19,0.0,0.0,0.0,0.0,0.0,20400.114285714284,8849.692789008566,11673.0,20718.226428571423,7650.588055832085,12168.857142857143,20303.19933333333,8003.771014181684,11940.933333333332,31976.51,24429.77,18666.14,5,1,3,11,-23334.6,0.0
2011-03-20,19880.99,13473.0,57.0,56.0,348.7892982456141,20255.29142857143,8848.543992031453,12276.42857142857,19794.140714285717,6812.015591839848,11765.57142857143,20777.716333333334,7511.65690924469,12299.266666666666,23334.6,20894.75,32818.19,6,1,3,11,19880.99,15763.77
2011-03-21,16020.1,9443.0,48.0,47.0,333.75208333333336,21955.70285714286,5874.238794538296,13235.0,19702.537142857145,6856.5752582157465,11516.5,20545.073333333337,7548.464316243568,12202.733333333334,19880.99,4117.22,17302.55,0,0,3,12,-3860.8900000000012,-9846.230000000001
2011-03-22,19016.94,13484.0,41.0,40.0,463.82780487804877,20977.21857142857,5681.569479317833,12771.42857142857,20350.05642857143,6267.650840625571,12120.642857142857,19920.61733333333,6815.312599357806,11916.133333333331,16020.1,25866.33,9951.67,1,0,3,12,2996.8399999999983,4120.659999999998
