ds,yhat,yhat_lower,yhat_upper,trend,weekly,monthly
2011-03-25,18346.39809543915,3254.8034139473075,34969.18224984472,19179.834329814315,0.13643224560605555,-0.17988602211128935
2011-03-26,-3111.5130427162558,-18827.57243511988,12592.289924223767,19194.176631198705,-0.9938950904087647,-0.1682120477353495
2011-03-27,12009.541426376227,-3085.1711806571166,27990.435225039873,19208.518932583094,-0.29382093006472865,-0.0809595270581451
2011-03-28,22346.06458450114,6210.180264031711,39340.557703763596,19222.861233967484,0.1574396181453097,0.005033767711257936
2011-03-29,25394.78661109401,10139.412221738341,41677.237018181455,19237.203535351873,0.3093080357575703,0.010779188169049339
2011-03-30,21867.218130976366,5702.009523892331,38735.95279703119,19251.545836736263,0.2091644319648419,-0.07329626239433326
2011-03-31,25022.43163296402,8677.760776839525,41053.35146614738,19265.888138120652,0.47537168899895177,-0.1765770809552602
2011-04-01,17863.297564029293,2345.144452520509,33495.02936547895,19280.23043950504,0.13643224560550604,-0.20992373627630562
2011-04-02,-2654.0108380306997,-19085.581360642074,12585.005524291308,19294.57274088943,-0.9938950904090897,-0.14365710489846792
2011-04-03,13050.33685073075,-2723.226042606899,28952.68311249094,19308.91504227382,-0.29382093006412446,-0.03030801130005374
2011-04-04,23282.324500695162,7969.671154714417,38714.84114187109,19323.25734365821,0.15743961814501328,0.04744649844631271
2011-04-05,26346.111125163327,11928.806566023686,43105.810313422124,19337.599645042596,0.3093080357571315,0.05312120100273883
2011-04-06,23880.914785552563,7986.583970231605,39932.765020964325,19351.941946426985,0.20916443196535756,0.024867524706658678
2011-04-07,29170.814172971932,13563.65309399624,44510.74945387037,19366.284247811374,0.47537168899986304,0.030896307467687997
2011-04-08,23904.07529672573,9215.794932404031,39135.06679190432,19380.626549195764,0.13643224560495631,0.0969682967380709
2011-04-09,3553.885434295799,-11969.356446082817,19805.24792041276,19394.968850580153,-0.9938950904094148,0.1771325816204148
2011-04-10,17517.374508107227,1108.8338021945483,33400.804092392544,19409.311151964543,-0.2938209300651028,0.19634520673600245
2011-04-11,24888.253423770497,9938.437268596177,40739.82159508124,19423.65345334893,0.1574396181454413,0.12389777203948239
2011-04-12,25584.032489671,9293.248966963709,40688.27977785988,19438.04512449796,0.3093080357555979,0.006875372905553553
2011-04-13,22184.148126258446,6834.816750030702,37273.509436227294,19452.436795646987,0.20916443196587314,-0.06873414247007315
2011-04-14,27695.40057770823,12686.443787582617,43943.8775619314,19466.828466796014,0.47537168899963633,-0.05267458017436241
2011-04-15,22703.203499172552,8326.067691968357,38978.15182547363,19481.22013794505,0.1364322456035912,0.028956951706068115
2011-04-16,2128.7220813941053,-12899.204967933922,18384.429019049792,19495.611809094076,-0.993895090408721,0.10308489692718714
2011-04-17,16079.548189193638,-123.10917874674631,30941.10688743891,19510.003480243107,-0.2938209300644986,0.11799034681917334
2011-04-18,24245.099735003616,8915.630783190272,39355.67855206878,19524.395151392135,0.15743961814514476,0.08434531537044654
2011-04-19,26604.907165192068,10857.890665375953,41976.86529527108,19538.786822541166,0.3093080357562389,0.052337771981372905
2011-04-20,24666.45346195889,8505.88886389186,40096.20907049791,19553.178493690193,0.20916443196638884,0.05234164337163114
2011-04-21,30074.452814654833,13590.018996088453,46012.71191806866,19567.570164839224,0.47537168900045845,0.06158218730122581
2011-04-22,6893.152721110141,-7886.98655782498,23291.90303520537,19581.961835988255,0.13643224560790657,0.031138614656170405
2011-04-23,-957.832824256163,-17666.434703058338,14809.823267815258,19596.353507137283,-0.9938950904093777,-0.054983024792376954
2011-04-24,10882.497146340396,-5052.688988417868,26560.66800200463,19610.745178286314,-0.2938209300638943,-0.15125384667687597
2011-04-25,19063.483426395822,2933.299310357606,34392.56792748501,19625.136849435345,0.15743961814557272,-0.18605870128107108
2011-04-26,23155.782560151634,7666.602041475846,38177.11615692144,19639.528520584372,0.3093080357574273,-0.13026839965405324
2011-04-27,23137.544336356197,7946.169774389337,38359.272179905965,19653.9201917334,0.20916443196502377,-0.03191612167179081
2011-04-28,29425.16539225858,13167.007626591176,45117.07010174939,19668.31186288243,0.47537168900023186,0.020698009171935747
2011-04-29,13694.196562944759,-2024.8142998453754,28948.51172710747,19682.70353403146,0.13643224560654135,-0.023014172453907578
2011-04-30,-2414.8993177080843,-17700.16710276382,13151.504739248752,19697.09520518049,-0.9938950904093712,-0.12870670912262003
2011-05-01,9861.088838893644,-7058.043331466994,24950.13736663254,19711.48687632952,-0.29382093006329,-0.2059078879217548
2011-05-02,3733.9330746207793,-11742.85459399908,19859.160132017638,19725.87854747855,0.15743961814455212,-0.18757986697041187
2011-05-03,24120.057194243538,8501.116352157633,39355.298219886,19740.27021862758,0.30930803575698096,-0.08743736594806172
2011-05-04,24224.243308190766,9149.669841218052,39767.71787901987,19754.661889776613,0.20916443196677426,0.01709008169449168
2011-05-05,30322.17048790712,14614.72484457913,45860.615058988806,19769.053920110047,0.47537168900000515,0.05844832132744525
2011-05-06,23249.71223269382,7499.793266093633,39130.595014241735,19783.44595044348,0.13643224560680725,0.03877819502791116
2011-05-07,522.5803670685509,-15046.338053473042,16613.380178042244,19797.837980776912,-0.9938950904086774,0.020290920477392893
2011-05-08,15136.110037309263,8.2903865005765,30624.63989832407,19812.23001111035,-0.29382093006426835,0.05779903999036957
2011-05-09,25727.538220259798,10464.66467665229,41360.20432894233,19826.62204144378,0.15743961814498003,0.14018627932163194
2011-05-10,29907.63059994271,14137.248295369085,45561.53200753991,19841.014071777216,0.30930803575762206,0.19805597758102686
2011-05-11,27390.56507043867,11902.595176273684,41998.294867399185,19855.40610211065,0.20916443196605494,0.17033719744292633
2011-05-12,30619.289099155332,15632.92495740142,46917.10628872015,19869.798132444088,0.47537168899977844,0.06562479697654891
2011-05-13,21784.09817187381,5823.0279042523525,37999.88563920234,19884.19016277752,0.1364322456074668,-0.0408835713319184
2011-05-14,-1317.447127001487,-17303.58960369498,14660.011750451278,19898.582193110953,-0.9938950904090025,-0.07231299990697984
2011-05-15,13747.099811345774,-2044.8526140917204,29058.489856458342,19912.974223444387,-0.29382093006388216,-0.015820128218575168
2011-05-16,24488.733952460647,9039.774181599298,41349.80586853036,19927.36625377782,0.15743961814540794,0.07146005884116247
2011-05-17,28478.60066283968,12540.652189226364,45135.36598244113,19941.758284111256,0.30930803575608845,0.11878071434827008
2011-05-18,26212.907192002403,10504.204683769309,42183.424051048874,19956.15031444469,0.20916443196468998,0.10436081107925221
2011-05-19,30764.255144839855,17053.230138976272,47451.61777698468,19970.542344778125,0.47537168899937354,0.06511001719144802
2011-05-20,23681.590734883368,7471.394129787792,39179.46064510984,19984.934375111556,0.13643224560691727,0.04853990843605434
2011-05-21,1300.7839216053421,-15277.124662250777,17602.571654123258,19999.326405444994,-0.9938950904089958,0.058936477065458084
2011-05-22,15208.449995540475,-717.5442453211875,30828.18035270912,20013.718435778428,-0.29382093006306,0.05372219700366024
2011-05-23,23051.65263278214,8658.83671034873,38688.88345584525,20028.11046611186,0.15743961814511162,-0.006474694530065439
2011-05-24,24106.993589567224,8415.901414515734,39556.06503484572,20042.502496445297,0.30930803575727683,-0.10651444279937163
2011-05-25,20644.128505131466,4059.5486822691046,36458.37909396586,20056.894526778728,0.20916443196520562,-0.17988602211124244
2011-05-26,26236.37573569641,10217.223180885401,41901.55267872983,20071.286557112162,0.47537168899914684,-0.16821204773540946
2011-05-27,21199.88578257697,5092.181938613791,36509.62174055445,20085.678587445596,0.13643224560636766,-0.08095952705814788
2011-05-28,223.88820035102228,-15108.687729519492,17061.94244586315,20100.070617779027,-0.9938950904096525,0.005033767711263001
2011-05-29,14421.230150324986,-3010.0397155223563,30244.60213830126,20114.462714246783,-0.2938209300640382,0.010779188169070114
2011-05-30,6651.551001112075,-8449.266256912664,22058.845307832427,20128.854810714533,0.15743961814481514,-0.07329626239431744
2011-05-31,22816.879301974455,8226.489448420263,36953.17507777516,20143.24690718229,0.3093080357568305,-0.17657708095535513
2011-06-01,20142.333221435347,5368.6490658482735,36888.486897147224,20157.639003650038,0.2091644319644862,-0.20992373627646024
2011-06-02,26863.38800697467,11488.944697666924,42167.41142365938,20172.03110011779,0.4753716890000581,-0.14365710489861838
2011-06-03,22328.691901735354,6347.119505519608,38026.44585586409,20186.423196585543,0.1364322456078427,-0.030308011300094327
2011-06-04,1081.7821024445832,-13362.136122062957,16647.623532380843,20200.815293053296,-0.9938950904089587,0.047446498446266465
2011-06-05,15349.41244791394,-1039.5706477206272,30798.84767839732,20215.20738952105,-0.2938209300654525,0.053121201002599025
2011-06-06,23917.599969316743,7632.931049994074,39073.37914556661,20229.5994859888,0.15743961814524304,0.0248675247066105
2011-06-07,27131.08544300038,11162.216524130852,41297.522042352386,20243.991582456554,0.3093080357563842,0.030896307467714892
2011-06-08,26460.137953691283,10013.439404961116,41638.44126155403,20258.383678924307,0.20916443196623663,0.09696829673802496
2011-06-09,33500.84854613837,17654.541824230073,49865.378792122276,20272.77577539206,0.4753716889986044,0.1771325816204733
2011-06-10,27038.279911500933,12287.364161674685,42370.422000002414,20287.167871859812,0.13643224560647754,0.19634520673597294
2011-06-11,2639.257237159488,-14035.382180656963,18528.403110100724,20301.559968327565,-0.9938950904092838,0.12389777203951276
2011-06-12,14486.379880346158,-754.5696766606096,29610.194779914862,20315.952064795314,-0.2938209300646303,0.006875372905584563
2011-06-13,22133.75701072168,6438.441405003238,37835.0265490901,20330.344161263067,0.1574396181449465,-0.06873414247007867
2011-06-14,25565.876226461052,10908.6584935232,39718.38829883002,20344.73625773082,0.3093080357564853,-0.0526745801742709
2011-06-15,25207.0721682446,9129.339411341482,39530.14315882671,20359.128354198572,0.20916443196546103,0.028956951705969965
2011-06-16,32158.717533867042,14970.845081041221,47658.97704254235,20373.520450666325,0.47537168899951565,0.10308489692720768
2011-06-17,25575.05811151425,10578.484888581095,41796.72514468161,20387.91254713408,0.13643224560592793,0.11799034681927453
2011-06-18,1845.3930447342818,-13737.573151759574,18321.501422731028,20402.30464360183,-0.993895090409609,0.08434531537049343
2011-06-19,15486.408333621146,-500.10226216542867,31889.137041114427,20416.696740069583,-0.2938209300660445,0.05233777198140166
2011-06-20,24717.148426835363,9456.466135864624,40211.16298694175,20431.08883653734,0.15743961814537458,0.05234164337178822
2011-06-21,28028.531214130413,12481.187956582962,43514.29086557195,20445.496468416794,0.3093080357571263,0.06158218730140987
2011-06-22,25376.481389194087,10570.140879621988,40378.33384190504,20459.904100296244,0.20916443196597667,0.031138614656155833
2011-06-23,29081.480291845328,13170.579913264422,44321.9994758092,20474.311732175694,0.4753716890004269,-0.05498302479232374
2011-06-24,20185.043739160486,4679.639592072473,35015.03602004629,20488.71936405515,0.13643224560456277,-0.15125384667678116
2011-06-25,-3689.6154444264776,-19514.810531881278,12169.548695470216,20503.1269959346,-0.9938950904092467,-0.1860587012810675
2011-06-26,11816.267120014205,-4917.024111353841,27869.153036326396,20517.53462781405,-0.29382093006522236,-0.13026839965396342
2011-06-27,23109.183441515324,7550.4921627684735,37859.22046190174,20531.9422596935,0.15743961814507815,-0.03191612167191507
2011-06-28,27326.76955700964,13335.359141232835,42919.84340677428,20546.349891572954,0.3093080357566801,0.020698009171896875
2011-06-29,24388.147872191417,9675.586935763726,39978.67097985157,20560.757523452405,0.20916443196525725,-0.02301417245398457
2011-06-30,27707.854369857407,11933.06832002174,43097.49878806078,20575.16515533186,0.4753716889989732,-0.12870670912263033
2011-07-01,19159.09899282936,4927.8142561999375,34087.90268587532,20589.57278721131,0.13643224560685344,-0.20590788792180487
2011-07-02,-3739.1064683996574,-20256.033245421833,11841.26219378917,20603.98041909076,-0.9938950904088845,-0.18757986697047524
2011-07-03,12757.45655612767,-3292.66803913153,28897.406635009113,20618.388050970214,-0.29382093006461807,-0.08743736594813176
2011-07-04,24233.83132022255,8802.043106947716,39483.43179587765,20632.79568284966,0.15743961814478163,0.01709008169449578
2011-07-05,28240.343589744476,11656.711193736686,44041.18571665201,20647.203314729115,0.3093080357573211,0.05844832132754553
2011-07-06,25784.505042620258,9382.253761654889,40931.011370083,20661.610946608565,0.20916443196512718,0.03877819502798131
2011-07-07,30924.347900700708,15041.657747582445,46496.87864010695,20676.01857848802,0.47537168899988447,0.02029092047732757
2011-07-08,24709.154292734664,9029.806510582255,39915.575170008706,20690.42621036747,0.1364322456054882,0.05779903999043194
2011-07-09,3028.934759018151,-12252.046139542128,19320.336674187543,20704.83384224692,-0.9938950904092094,0.14018627932171362
2011-07-10,18735.064298878024,4251.384015082475,33908.065193041635,20719.241474126375,-0.2938209300637959,0.1980559775810451
2011-07-11,27529.65858549479,13099.350935893392,42207.07646668848,20733.649106005825,0.15743961814520968,0.17033719744295406
2011-07-12,28527.184424323903,11282.742236834898,43673.922945089595,20748.05673788528,0.3093080357563348,0.06562479697658273
2011-07-13,24256.389742785992,6510.703773390031,39253.321249186134,20762.464369764726,0.20916443196564277,-0.04088357133190789
2011-07-14,29151.17079407411,14408.811393941907,44658.127550627185,20776.872001644188,0.47537168899965776,-0.07231299990693862
2011-07-15,23447.418404139797,8202.63520889713,38983.06056127187,20923.759470712004,0.13643224560412306,-0.01582012821860826
2011-07-16,1634.344064740287,-14053.606397169999,17466.465405003615,21070.64693977982,-0.9938950904085158,0.07146005884120141
2011-07-17,17503.61260895128,1249.7807139132706,32907.19951869184,21217.53440884763,-0.2938209300649922,0.11878071434852053
2011-07-18,26957.636695678113,11408.39718647593,42084.37472586362,21364.421877915447,0.1574396181449132,0.10436081107917047
2011-07-19,29565.53190903923,13289.181607412685,43791.35512491596,21511.309346983264,0.30930803575643595,0.0651100171913957
2011-07-20,27239.608140833403,11471.42161783613,42126.82925446502,21658.196816051073,0.20916443196615842,0.04853990843608119
2011-07-21,33455.71888041695,18278.158228564407,51194.45403296895,21805.08428511889,0.47537168900056903,0.0589364770655056
2011-07-22,26126.236707297652,10533.633794659812,41522.746064503706,21951.971754186696,0.1364322456064137,0.05372219700372848
2011-07-23,-8.171825314479669,-16540.54789642277,15549.588093082351,22098.859223254523,-0.9938950904091723,-0.006474694530037559
2011-07-24,13339.987395616858,-3340.5333515491925,29073.052192915984,22245.746692322333,-0.2938209300643879,-0.10651444279945561
2011-07-25,21890.00004914202,6749.827365068409,38495.24113039453,22392.63416139015,0.15743961814534113,-0.1798860221112837
2011-07-26,25719.757704418746,10090.818741041347,41653.14365738155,22539.521630457955,0.3093080357559896,-0.16821204773540566
2011-07-27,25594.91802080254,10752.984307948382,41147.38923313891,22686.409099525772,0.20916443196479334,-0.08095952705820048
2011-07-28,33802.53683485954,18748.476619241195,49602.0160442068,22833.296568593592,0.47537168900025323,0.005033767711317583
2011-07-29,26363.129878287695,10358.965147684674,42091.165093373624,22980.184037661398,0.13643224560707332,0.010779188169179582
2011-07-30,-1553.9392209207326,-16847.60603066178,12664.823113384646,23127.071506729215,-0.9938950904091659,-0.07329626239434794
2011-07-31,12325.934965043947,-3820.0370309028654,27670.80508593927,23273.958975797035,-0.29382093006378374,-0.17657708095523172
2011-08-01,22191.623973314654,6061.327440372579,37181.71994314383,23420.846444864852,0.15743961814504467,-0.20992373627646735
2011-08-02,27471.750975003844,12573.601053468026,44249.50985356675,23567.733913932658,0.309308035757178,-0.14365710489855898
2011-08-03,27956.13368102523,13158.66066961378,43653.99232475782,23714.621383000467,0.20916443196654394,-0.030308011300041626
2011-08-04,36336.73965984189,21030.66962978234,52750.51529538987,23861.508852068295,0.4753716890000266,0.04744649844633264
2011-08-05,28559.270591386357,12921.487717685124,42643.06692589339,24008.3963211361,0.13643224560733924,0.0531212010026633
2011-08-06,748.1479401164214,-14875.475736981813,16368.55744648909,24155.283790203917,-0.993895090409491,0.024867524706447236
2011-08-07,17912.532052639086,1432.4268042760268,32879.56662473742,24302.171259271727,-0.29382093006476195,0.030896307467722248
2011-08-08,30669.092780261763,15177.538813596422,45866.02280113983,24449.058728339554,0.15743961814474824,0.09696829673797898
2011-08-09,36560.41345067202,20738.15178804183,51888.19885262522,24595.94619740736,0.30930803575781907,0.17713258162025228
2011-08-10,34776.29120702577,19617.39727999028,50625.61855673024,24742.833666475177,0.20916443196582452,0.19634520673595585
2011-08-11,39805.370905856114,23659.68475908898,54236.74265199919,24889.721135542986,0.47537168899979987,0.12389777203941213
2011-08-12,28624.545359392116,13030.933430336785,43964.00263749208,25036.608604610803,0.13643224560799874,0.006875372905498632
2011-08-13,-1577.2230403025492,-17542.63877346891,15180.570481948202,25183.49607367862,-0.9938950904087972,-0.06873414247007367
2011-08-14,16553.51937255988,1162.711451128342,32308.760925325565,25330.38354274643,-0.2938209300643757,-0.05267458017435013
2011-08-15,30226.146937581292,14227.675474068135,45337.69634715486,25477.271011814257,0.15743961814517632,0.02895695170584485
2011-08-16,36191.38034435715,20538.88526306786,51204.89464589773,25624.158480882063,0.3093080357562854,0.10308489692711145
2011-08-17,34202.16678677571,18138.49985299577,48653.87632092613,25771.04594994988,0.2091644319663401,0.11799034681912206
2011-08-18,40424.641471802235,24870.818120100466,54418.33937784157,25917.93341901769,0.475371689000622,0.08434531537056864
2011-08-19,30985.077585578634,14798.799390373035,47048.95792205437,26064.820888085495,0.13643224560744913,0.052337771981363135
2011-08-20,1531.9840007399634,-14300.055935116343,18138.458153575353,26211.708357153322,-0.9938950904087906,0.05234164337151947
2011-08-21,20237.10867056581,4413.924843367232,35344.286117665855,26358.595826221128,-0.2938209300635536,0.06158218730147677
2011-08-22,31503.840494673634,15346.372718141218,46879.67620577424,26505.48329528896,0.15743961814560425,0.031138614656250438
2011-08-23,33430.735251248094,17986.91760052313,50433.96173070541,26652.370764356765,0.30930803575747384,-0.05498302479235942
2011-08-24,28351.218963012187,12989.850044948053,43959.11071662258,26799.25823342457,0.20916443196497508,-0.1512538466767605
2011-08-25,34742.01562316766,18693.446040864503,49358.36197603983,26946.14570249238,0.4753716889992574,-0.1860587012811586
2011-08-26,27260.03045442992,11226.276306398004,43386.836981293316,27093.033171560208,0.13643224560689945,-0.1302683996538736
2011-08-27,-703.0953687318726,-17059.155874292785,15366.574032718856,27239.920640628014,-0.9938950904094473,-0.0319161216718103
2011-08-28,19906.8430848938,5220.35802440337,35974.52967237971,27386.808109695823,-0.2938209300629493,0.02069800917192839
2011-08-29,31234.924878449216,15750.299750631446,46900.205372784745,27533.69557876365,0.15743961814458352,-0.023014172453948774
2011-08-30,32679.73306828556,16639.22387501389,49228.70129450007,27680.583047831456,0.3093080357570275,-0.12870670912255325
2011-08-31,27918.09190022722,12685.184116666425,43056.95956796617,27827.470516899284,0.20916443196425577,-0.20590788792181747
2011-09-01,36025.1494408552,20459.819803001083,51420.14071776658,27974.35798596709,0.47537168900007953,-0.18757986697053858
2011-09-02,29499.04249194672,14192.61319381631,45218.20227602467,28121.245455034918,0.13643224560634987,-0.08743736594801982
2011-09-03,655.6790968381625,-16542.472509281488,15645.769179329676,28268.132924102727,-0.9938950904087536,0.01709008169447443
2011-09-04,21726.90291593115,6544.543989111793,37529.2047217047,28415.020393170533,-0.2938209300639276,0.05844832132749842
2011-09-05,34166.26296301333,18991.210307217272,50290.9015606385,28561.907862238342,0.15743961814501148,0.0387781950279137
2011-09-06,38171.1843072372,22001.070649249414,54856.86054205713,28708.79533130617,0.3093080357565812,0.020290920477313956
2011-09-07,36559.096066433354,19895.161761963325,52194.272720807014,28855.682800373976,0.2091644319660062,0.05779903999035805
2011-09-08,46855.33350056616,29647.20531137598,62268.838258828044,29002.570269441785,0.4753716889986258,0.14018627932167607
2011-09-09,38899.608064361935,23156.633079069547,54741.806867553,29149.457738509613,0.13643224560700953,0.19805597758114624
2011-09-10,5169.108876816933,-11055.484045073266,19330.27107640181,29296.34520757742,-0.9938950904090785,0.17033719744296064
2011-09-11,22724.400834207696,6545.277031312174,37028.61714024788,29443.232676645224,-0.2938209300653418,0.06562479697676965
2011-09-12,33039.027574614134,17111.175166455683,48870.912329620136,29590.120145713052,0.1574396181447149,-0.040883571331881904
2011-09-13,36784.53080049312,21900.869778006127,52087.21591446216,29737.00761478086,0.30930803575613486,-0.07231299990695719
2011-09-14,35661.775972058094,19644.453840382273,51547.80259619011,29883.89508384869,0.2091644319646413,-0.015820128218501664
2011-09-15,46452.567865351506,30348.170127353256,61613.828608674216,30030.782552916495,0.4753716889995371,0.07146005884115242
2011-09-16,37879.40251283554,22809.852355236835,53309.40028434816,30177.670021984304,0.1364322456064598,0.11878071434838616
2011-09-17,3349.824097240732,-11497.863200001135,19783.631222955442,30324.55749105211,-0.9938950904094036,0.1043608110791667
2011-09-18,23502.29296672208,6944.399789982916,39388.99743137661,30471.444960119938,-0.29382093006473764,0.0651100171914275
2011-09-19,36925.082047659205,20954.331660520318,52857.0206067051,30618.332429187747,0.157439618145143,0.048539908436108004
2011-09-20,42094.34331157814,26487.393292980225,57508.330275355176,30765.219898255553,0.30930803575732324,0.05893647706557928
2011-09-21,39038.48706743857,24131.637686869442,56154.41926502498,30912.10736732338,0.20916443196515694,0.053722197003576264
2011-09-22,45622.46416640937,29728.186764067927,60058.961691555065,31058.994836391186,0.47537168899931037,-0.006474694530111763
2011-09-23,32139.493738655823,17211.403589913243,48464.26344842186,31205.882305459014,0.13643224560509468,-0.10651444279926002
2011-09-24,-5448.519212035912,-20788.6681536069,10572.393056595822,31352.769774526823,-0.9938950904097288,-0.17988602211139412
2011-09-25,16945.776807613176,523.2363921363981,33341.762995758436,31499.65724359463,-0.2938209300659339,-0.1682120477354656
2011-09-26,34066.87533486441,19988.51256378711,50658.065637823136,31646.544712662457,0.15743961814484647,-0.08095952705820325
2011-09-27,41787.436992178555,25459.519691921734,57273.47876421885,31793.432181730266,0.3093080357568771,0.005033767711300513
2011-09-28,38965.38918303731,23011.256029162832,56495.64021738608,31940.319650798072,0.20916443196502682,0.010779188169147733
2011-09-29,44988.684611137425,29744.823241270144,60612.95264749268,32087.207119865878,0.4753716889990837,-0.07329626239444262
2011-09-30,30940.06216907133,14820.19466014007,46873.47631932065,32234.09458893371,0.13643224560738526,-0.17657708095531635
2011-10-01,-6599.853769983806,-22522.627905334284,9503.26551427748,32380.982058001515,-0.9938950904090349,-0.20992373627639443
2011-10-02,18297.64108481245,1996.1872196374225,33949.39649095388,32527.869527069342,-0.29382093006511173,-0.1436571048985569
2011-10-03,36828.75135633191,20650.285182154057,52904.84296988552,32674.75699613715,0.15743961814527443,-0.030308011300092752
2011-10-04,44530.91494819396,29166.269471208754,60067.59912615012,32821.644465204954,0.3093080357575181,0.04744649844634545
2011-10-05,41615.70420067038,26630.849206545852,56566.76515585481,32968.53193427278,0.2091644319648967,0.05312120100283438
2011-10-06,49681.05076718811,34754.438873915744,65710.02799611332,33115.419403340595,0.4753716889987679,0.02486752470650755
2011-10-07,38828.04055326357,23445.247356754684,54147.539295424416,33262.30687240842,0.1364322456060202,0.03089630746772959
2011-10-08,3443.592781634675,-11890.49884097842,19882.56082956376,33409.19434147623,-0.99389509040936,0.0969682967380617
2011-10-09,29640.478043822415,14125.077543537496,44254.690256638765,33556.081810544034,-0.29382093006428955,0.17713258162036452
2011-10-10,45626.568364194805,30969.235491591036,62686.435193644866,33702.96927961184,0.15743961814570231,0.19634520673606226
2011-10-11,48513.81128527317,32349.533421259835,63287.69910322748,33849.856748679646,0.30930803575653176,0.12389777203955324
2011-10-12,41341.39420479986,25278.911771014224,57491.200996931984,33996.74421774747,0.20916443196541235,0.006875372905614671
2011-10-13,48027.71430555252,32580.00156895465,63619.13633483166,34143.631686815286,0.4753716889996792,-0.06873414247006865
2011-10-14,37162.61298680159,21062.824095986656,52292.596003841616,34290.519155883114,0.1364322456054706,-0.05267458017433273
2011-10-15,1207.4395745098204,-14537.86979574795,17067.30312333026,34437.40662495092,-0.9938950904089977,0.028956951705922315
2011-10-16,27987.823029639894,11127.524444283514,43623.957035563806,34584.29409401875,-0.29382093006548576,0.10308489692726147
2011-10-17,44297.189684186065,29271.13407307342,59174.900593415216,34731.18156308655,0.15743961814540597,0.11799034681917739
2011-10-18,48607.93778752293,31653.763864984267,64242.717744026755,34878.06903215436,0.30930803575717275,0.08434531537046291
2011-10-19,44184.0598194508,29177.605115564504,59581.44224969458,35024.95650122219,0.209164431965928,0.05233777198139186
2011-10-20,53732.49495752916,38382.25708816041,69302.18157714869,35171.84397029,0.47537168900059046,0.05234164337167656
2011-10-21,42312.35001629346,26462.416631952587,56754.627167946004,35318.731439357805,0.13643224560492093,0.06158218730141632
2011-10-22,1320.8646377573295,-14092.052491556211,16718.65000380068,35465.61890842561,-0.993895090408967,0.031138614656150886
2011-10-23,23190.723310642523,7788.7175178224725,39011.960083573795,35612.50637749344,-0.2938209300648815,-0.054983024792429294
2011-10-24,35980.59328474017,18858.033785976524,49306.29345559637,35759.393846561245,0.15743961814510954,-0.15125384667683286
2011-10-25,40331.706591256654,26143.71714779746,56090.15287002106,35906.28131562905,0.3093080357561866,-0.18605870128106966
2011-10-26,38897.620754055926,23920.192885529184,54864.88916985283,36053.16878469688,0.20916443196520856,-0.13026839965399586
2011-10-27,52253.17273709922,36760.42332004452,69224.73988075084,36200.05625376469,0.47537168900027466,-0.03191612167183812
2011-10-28,42058.14825041233,25363.059232293585,57223.717570880464,36346.94372283252,0.13643224560639594,0.02069800917186565
2011-10-29,-617.0837845008709,-16097.107036355528,15290.953487735207,36493.831191900324,-0.9938950904089605,-0.02301417245401422
2011-10-30,21159.002307036706,4917.672761152577,36472.562860738195,36640.71866096813,-0.29382093006427734,-0.12870670912265447
2011-10-31,35004.57451167473,20157.998997739818,50881.4830973611,36787.60613003596,0.157439618144813,-0.2059078879218301
2011-11-01,41430.46186999301,25860.91370308963,56240.120969537966,36934.493599103764,0.309308035757375,-0.18757986697050583
2011-11-02,41595.18878950886,24661.319833094087,57535.556804218446,37081.38106817157,0.2091644319663135,-0.08743736594795344
2011-11-03,55561.76758098313,40867.206843737426,72320.40719480085,37228.26853723938,0.47537168900004795,0.01709008169457281
2011-11-04,44658.84759800646,28743.58936132229,60111.91020831056,37375.15600630721,0.13643224560503084,0.05844832132745501
2011-11-05,1684.1058028082316,-13678.915240403898,17016.243400723633,37522.043475375016,-0.9938950904092856,0.038778195027867376
2011-11-06,27365.347902114987,11415.605535971585,43622.74754271133,37668.93094444284,-0.2938209300634552,0.02029092047745419
2011-11-07,45955.24442510784,30027.585902498133,63481.625694739065,37815.81841351065,0.1574396181445167,0.05779903999038631
2011-11-08,55026.72636179571,39671.64947854308,69965.426601171,37962.70588257848,0.30930803575692867,0.1401862793215994
2011-11-09,53628.59756396327,37821.29610301663,68875.08023463353,38109.59335164628,0.2091644319655941,0.1980559775811424
2011-11-10,62959.03045067727,48214.628130841105,78536.14642153992,38256.48082071409,0.4753716889998213,0.1703371974429672
2011-11-11,46163.03931168289,30895.803538105225,60281.51605306693,38403.3682897819,0.13643224560732148,0.06562479697676957
2011-11-12,-1340.7263050453732,-16766.43835649413,14264.273939976749,38550.25575884973,-0.9938950904085918,-0.0408835713318714
2011-11-13,24528.806099199028,6964.415499040313,40660.5043900943,38697.143227917535,-0.2938209300648695,-0.07231299990691595
2011-11-14,44345.10251097821,27999.840355482364,60187.44108806987,38844.03069698534,0.15743961814494462,-0.015820128218534783
2011-11-15,53837.41578275315,38432.6464622561,69350.23577752635,38990.91816605317,0.30930803575648247,0.07146005884114234
2011-11-16,51972.85903055799,36437.704336599025,68366.68658808172,39137.805635120974,0.20916443196610973,0.11878071434835982
2011-11-17,62059.306452356424,46692.02668982949,78901.74117560351,39284.69310418879,0.47537168900073257,0.10436081107928621
2011-11-18,47378.71054774862,32231.221270180547,62909.86627084128,39431.580573256615,0.1364322456079811,0.06511001719144426
2011-11-19,2162.758183964069,-13572.657106332832,19103.104149167677,39578.46804232442,-0.9938950904089169,0.048539908436013385
